#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-10T23:59:19 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-10T23:59:20	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/MNRAS/349/1278/chip2&-order=I&-out=MPF&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Imag&-out=e_Imag&-out=xpos&-out=ypos&-out=RAdeg&-out=DEdeg&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_73491278
#Name: J/MNRAS/349/1278
#Title: BVI photometry of M22 (Monaco+, 2004)
#INFO	ivoid=ivo://cds.vizier/j/mnras/349/1278	    IVOID of underlying data collection
#INFO	creator=Monaco L.	    First author or institution
#INFO	cites=bibcode:2004MNRAS.349.1278M	    Article or Data origin sources
#INFO	original_date=2004	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/349/1278	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.73491278	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-06-29	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_349_1278_chip2:
#Name: J/MNRAS/349/1278/chip2
#Title: *Photometry of stars in Chip #2
#Column	_RAJ2000	(F13.9)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F13.9)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	MPF	(I5)	Star Sequencial Identifier, Cl* NGC 6656 MPF NNNN in Simbad	[ucd=meta.id;meta.main]
#Column	Bmag	(F6.3)	B-band magnitude	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F6.3)	Formal DAOPHOT errors associated to the B-band magnitude	[ucd=stat.error]
#Column	Vmag	(F6.3)	V-band magnitude	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F6.3)	Formal DAOPHOT errors associated to the V-band magnitude	[ucd=stat.error]
#Column	Imag	(F6.3)	I-band magnitude	[ucd=phot.mag;em.opt.I]
#Column	e_Imag	(F6.3)	Formal DAOPHOT errors associated to the I-band magnitude	[ucd=stat.error]
#Column	xpos	(F8.3)	x star coordinates in the pixel coordinate system	[ucd=pos.cartesian.x;instr.det]
#Column	ypos	(F8.3)	y star coordinates in the pixel coordinate system	[ucd=pos.cartesian.y;instr.det]
#Column	RAdeg	(F11.7)	Right Ascension J2000 (decimal degrees)	[ucd=pos.eq.ra;meta.main]
#Column	DEdeg	(F11.7)	Declination J2000 (decimal degrees)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;MPF;Bmag;e_Bmag;Vmag;e_Vmag;Imag;e_Imag;xpos;ypos;RAdeg;DEdeg
279.075235900;-23.971428400;  157;14.252; 0.007;13.127; 0.006;11.768; 0.013;1376.044;1104.777;279.0752359;-23.9714284
279.141683700;-23.887671200;  158;14.374; 0.008;13.132; 0.006;11.661; 0.014; 455.140;2368.822;279.1416837;-23.8876712
279.044070600;-23.943134200;  159;14.416; 0.006;13.134; 0.006;11.618; 0.012;1805.988;1533.655;279.0440706;-23.9431342
279.172841700;-23.823900900;  160;14.427; 0.007;13.140; 0.006;11.581; 0.011;  21.999;3331.821;279.1728417;-23.8239009
279.076604100;-23.885428100;  161;14.283; 0.011;13.150; 0.006;11.747; 0.012;1354.847;2405.197;279.0766041;-23.8854281
279.167598500;-23.859484100;  162;14.293; 0.007;13.153; 0.006;11.749; 0.012;  95.823;2793.968;279.1675985;-23.8594841
279.080615900;-23.926329100;  163;14.356; 0.008;13.159; 0.006;11.735; 0.012;1300.489;1786.565;279.0806159;-23.9263291
279.061415900;-23.785016100;  164;14.366; 0.008;13.158; 0.007;11.698; 0.011;1562.325;3924.123;279.0614159;-23.7850161
279.073138600;-23.924522700;  165;14.397; 0.007;13.157; 0.006;11.653; 0.012;1403.789;1814.140;279.0731386;-23.9245227
279.119562100;-23.982031200;  166;14.347; 0.011;13.162; 0.007;11.714; 0.014; 763.938; 942.824;279.1195621;-23.9820312
279.071147600;-23.970130700;  167;14.372; 0.011;13.171; 0.008;11.717; 0.013;1432.497;1124.540;279.0711476;-23.9701307
279.135028100;-23.836352700;  168;14.634; 0.007;13.168; 0.006;11.587; 0.011; 545.467;3145.118;279.1350281;-23.8363527
279.143884300;-23.929057600;  169;14.434; 0.006;13.172; 0.006;11.638; 0.013; 426.118;1742.899;279.1438843;-23.9290576
279.132022100;-23.809769800;  170;14.535; 0.008;13.183; 0.007;11.690; 0.013; 586.176;3547.222;279.1320221;-23.8097698
279.122384700;-23.806589900;  171;14.480; 0.008;13.191; 0.006;11.681; 0.012; 719.400;3595.688;279.1223847;-23.8065899
279.059314100;-23.808437100;  172;14.351; 0.007;13.208; 0.006;11.814; 0.011;1591.988;3570.021;279.0593141;-23.8084371
279.075096500;-23.858570700;  173;15.128; 0.006;13.133; 0.006;10.283; 0.011;1374.980;2811.380;279.0750965;-23.8585707
279.071262800;-23.959097300;  174;14.413; 0.011;13.213; 0.007;11.775; 0.011;1430.618;1291.379;279.0712628;-23.9590973
279.095502400;-23.900537400;  175;14.555; 0.009;13.273; 0.009;11.798; 0.012;1093.995;2176.048;279.0955024;-23.9005374
279.098001000;-23.885288000;  176;14.473; 0.007;13.242; 0.007;11.740; 0.012;1059.013;2406.553;279.0980010;-23.8852880
279.057336300;-24.030183100;  177;14.158; 0.007;13.268; 0.006;12.100; 0.009;1624.801; 216.911;279.0573363;-24.0301831
279.103965300;-24.006674700;  178;14.418; 0.006;13.258; 0.006;11.850; 0.012; 980.145; 570.767;279.1039653;-24.0066747
279.105656600;-23.898492300;  179;14.540; 0.008;13.264; 0.007;11.802; 0.012; 953.561;2206.599;279.1056566;-23.8984923
279.105785100;-23.889253500;  180;14.530; 0.008;13.274; 0.007;11.744; 0.012; 951.508;2346.300;279.1057851;-23.8892535
279.088923500;-23.906527000;  181;14.555; 0.008;13.279; 0.008;11.806; 0.012;1185.111;2085.713;279.0889235;-23.9065270
279.080598600;-23.883021700;  182;14.495; 0.007;13.276; 0.007;11.795; 0.011;1299.555;2441.447;279.0805986;-23.8830217
279.123289800;-23.922003700;  183;14.416; 0.008;13.284; 0.007;11.867; 0.012; 710.535;1850.393;279.1232898;-23.9220037
279.078816300;-23.884660700;  184;14.523; 0.008;13.281; 0.007;11.785; 0.012;1324.242;2416.724;279.0788163;-23.8846607
279.083426600;-23.997551800;  185;14.504; 0.008;13.294; 0.006;11.873; 0.013;1263.593; 709.463;279.0834266;-23.9975518
279.095549200;-23.887431400;  186;14.504; 0.008;13.290; 0.007;11.789; 0.013;1092.973;2374.231;279.0955492;-23.8874314
279.102828500;-23.891171200;  187;14.606; 0.008;13.292; 0.006;11.727; 0.012; 992.441;2317.412;279.1028285;-23.8911712
279.079982300;-23.851218100;  188;14.498; 0.006;13.295; 0.006;11.819; 0.012;1307.216;2922.394;279.0799823;-23.8512181
279.156015800;-23.877648000;  189;14.453; 0.014;13.301; 0.011;11.915; 0.036; 256.636;2519.794;279.1560158;-23.8776480
279.063862500;-23.904687800;  190;14.530; 0.011;13.298; 0.006;11.802; 0.014;1531.498;2114.389;279.0638625;-23.9046878
279.108690500;-23.924343500;  191;14.148; 0.007;13.326; 0.007;12.328; 0.012; 912.397;1815.571;279.1086905;-23.9243435
279.062010100;-23.960457400;  192;14.364; 0.008;13.312; 0.007;11.958; 0.009;1558.505;1271.122;279.0620101;-23.9604574
279.064095500;-23.896293100;  193;14.535; 0.006;13.332; 0.009;11.862; 0.012;1528.065;2241.324;279.0640955;-23.8962931
279.067754100;-23.776397300;  194;14.522; 0.012;13.315; 0.007;11.835; 0.011;1474.403;4054.243;279.0677541;-23.7763973
279.097400300;-23.911702700;  195;14.326; 0.011;13.325; 0.006;12.023; 0.012;1068.081;2007.141;279.0974003;-23.9117027
279.093456100;-23.876949000;  196;14.508; 0.011;13.321; 0.007;11.847; 0.011;1121.613;2532.820;279.0934561;-23.8769490
279.093924600;-23.930758800;  197;14.523; 0.006;13.321; 0.006;11.850; 0.012;1116.669;1719.107;279.0939246;-23.9307588
279.138864900;-23.941938700;  198;14.638; 0.008;13.363; 0.006;11.865; 0.012; 495.922;1548.322;279.1388649;-23.9419387
279.088146900;-23.903053900;  199;14.569; 0.034;13.377; 0.015;11.988; 0.047;1195.750;2138.260;279.0881469;-23.9030539
279.107159700;-23.948358700;  200;14.557; 0.006;13.378; 0.006;11.937; 0.009; 934.275;1452.480;279.1071597;-23.9483587
279.129433300;-23.953778800;  201;14.554; 0.010;13.381; 0.006;11.932; 0.009; 626.648;1369.658;279.1294333;-23.9537788
279.091295000;-23.929449200;  202;14.454; 0.006;13.389; 0.006;12.036; 0.009;1152.976;1739.005;279.0912950;-23.9294492
279.115180900;-24.021005100;  203;14.456; 0.006;13.398; 0.006;12.098; 0.010; 825.667; 353.645;279.1151809;-24.0210051
279.079946000;-23.926647400;  204;14.462; 0.007;13.398; 0.006;12.038; 0.009;1309.757;1781.775;279.0799460;-23.9266474
279.080835100;-23.868261100;  205;14.355; 0.006;13.409; 0.006;12.175; 0.009;1295.885;2664.644;279.0808351;-23.8682611
279.091526100;-23.891162500;  206;14.679; 0.008;13.408; 0.007;11.917; 0.010;1148.700;2317.956;279.0915261;-23.8911625
279.133859300;-24.028421000;  207;14.608; 0.006;13.423; 0.006;12.093; 0.011; 567.937; 240.773;279.1338593;-24.0284210
279.082847200;-23.893662400;  208;14.665; 0.013;13.417; 0.007;11.944; 0.011;1268.757;2280.462;279.0828472;-23.8936624
279.092390000;-23.897719100;  209;14.630; 0.007;13.424; 0.008;11.963; 0.009;1136.942;2218.779;279.0923900;-23.8977191
279.113496100;-23.956929000;  210;14.641; 0.006;13.427; 0.007;11.992; 0.009; 846.973;1322.643;279.1134961;-23.9569290
279.121582000;-23.831385600;  211;13.739; 0.007;13.494; 0.007;13.134; 0.008; 731.286;3220.763;279.1215820;-23.8313856
279.094105500;-23.860503000;  212;14.994; 0.008;13.420; 0.008;11.696; 0.013;1112.164;2781.488;279.0941055;-23.8605030
279.095772600;-23.880143600;  213;14.630; 0.012;13.438; 0.006;11.932; 0.012;1089.675;2484.427;279.0957726;-23.8801436
279.087898400;-23.917559300;  214;14.726; 0.012;13.446; 0.006;11.978; 0.013;1199.590;1918.922;279.0878984;-23.9175593
279.051155000;-23.914848400;  215;14.488; 0.008;13.455; 0.007;12.127; 0.009;1707.408;1961.159;279.0511550;-23.9148484
279.128801700;-23.913912800;  216;14.653; 0.006;13.451; 0.006;11.979; 0.012; 634.089;1972.524;279.1288017;-23.9139128
279.113000000;-23.888872300;  217;14.546; 0.008;13.469; 0.007;12.075; 0.009; 851.748;2351.793;279.1130000;-23.8888723
279.105394700;-23.902309200;  218;14.668; 0.010;13.458; 0.008;12.015; 0.010; 957.294;2148.891;279.1053947;-23.9023092
279.108981700;-23.914811000;  219;14.820; 0.012;13.531; 0.012;12.105; 0.013; 908.085;1959.707;279.1089817;-23.9148110
279.085831100;-23.890042800;  220;14.792; 0.013;13.484; 0.009;11.980; 0.012;1227.404;2335.092;279.0858311;-23.8900428
279.136994500;-23.916193100;  221;14.677; 0.006;13.470; 0.006;11.988; 0.012; 520.917;1937.714;279.1369945;-23.9161931
279.077095100;-23.907810000;  222;14.717; 0.006;13.479; 0.006;12.011; 0.012;1348.657;2066.728;279.0770951;-23.9078100
279.146539100;-24.020582000;  223;14.849; 0.006;13.476; 0.007;11.955; 0.010; 392.555; 358.794;279.1465391;-24.0205820
279.055911100;-23.915333000;  224;14.682; 0.006;13.484; 0.006;12.034; 0.009;1641.677;1953.678;279.0559111;-23.9153330
279.102439200;-23.887284200;  225;14.718; 0.012;13.488; 0.008;11.977; 0.012; 997.709;2376.204;279.1024392;-23.8872842
279.115443700;-23.892903700;  226;14.667; 0.014;13.495; 0.007;12.062; 0.013; 818.087;2290.737;279.1154437;-23.8929037
279.077318000;-23.886957700;  227;14.473; 0.008;13.506; 0.008;12.238; 0.012;1345.018;2382.042;279.0773180;-23.8869577
279.094373700;-23.878801600;  228;14.708; 0.012;13.498; 0.006;12.010; 0.012;1108.978;2504.772;279.0943737;-23.8788016
279.076352500;-23.863175700;  229;14.778; 0.008;13.503; 0.007;12.061; 0.013;1357.734;2741.701;279.0763525;-23.8631757
279.055155300;-23.923354100;  230;14.706; 0.006;13.505; 0.006;12.063; 0.009;1652.320;1832.409;279.0551553;-23.9233541
279.133403000;-23.869433300;  231;14.686; 0.006;13.507; 0.006;12.069; 0.012; 569.028;2644.946;279.1334030;-23.8694333
279.060765200;-23.891753300;  232;14.757; 0.008;13.509; 0.007;12.039; 0.010;1573.992;2310.084;279.0607652;-23.8917533
279.032399000;-23.791427800;  233;15.434; 0.006;13.464; 0.006;11.119; 0.012;1963.963;3828.083;279.0323990;-23.7914278
279.162533400;-23.972898800;  234;14.582; 0.006;13.547; 0.006;12.196; 0.014; 169.940;1079.165;279.1625334;-23.9728988
279.047356700;-23.925520600;  235;14.766; 0.007;13.553; 0.006;12.121; 0.011;1760.162;1799.899;279.0473567;-23.9255206
279.088279200;-23.999081300;  236;14.684; 0.008;13.563; 0.006;12.182; 0.009;1196.603; 686.164;279.0882792;-23.9990813
279.159042900;-23.880491000;  237;14.748; 0.008;13.559; 0.006;12.099; 0.013; 214.882;2476.674;279.1590429;-23.8804910
279.089361100;-23.920833100;  238;14.479; 0.019;13.589; 0.016;12.434; 0.025;1179.464;1869.365;279.0893611;-23.9208331
279.092259100;-23.914762800;  239;14.758; 0.007;13.572; 0.008;12.119; 0.010;1139.235;1961.053;279.0922591;-23.9147628
279.098082000;-23.884711300;  240;14.737; 0.008;13.575; 0.008;12.133; 0.013;1057.876;2415.272;279.0980820;-23.8847113
279.070901300;-23.912048500;  241;14.714; 0.008;13.578; 0.007;12.138; 0.009;1434.387;2002.846;279.0709013;-23.9120485
279.101113100;-23.825999500;  242;14.791; 0.008;13.579; 0.006;12.122; 0.012;1014.248;3302.986;279.1011131;-23.8259995
279.100943900;-23.913886600;  243;14.769; 0.013;13.581; 0.008;12.101; 0.009;1019.162;1973.986;279.1009439;-23.9138866
279.142824700;-23.844042000;  244;14.340; 0.006;13.619; 0.006;12.725; 0.007; 437.890;3028.525;279.1428247;-23.8440420
279.057872100;-23.958673400;  245;14.758; 0.006;13.589; 0.006;12.139; 0.009;1615.640;1298.236;279.0578721;-23.9586734
279.035704400;-23.953669900;  246;14.813; 0.007;13.595; 0.006;12.175; 0.009;1921.841;1374.597;279.0357044;-23.9536699
279.096297600;-23.947432200;  247;14.779; 0.007;13.598; 0.008;12.182; 0.015;1084.352;1466.892;279.0962976;-23.9474322
279.037768800;-23.916680400;  248;14.774; 0.006;13.596; 0.006;12.148; 0.013;1892.483;1933.876;279.0377688;-23.9166804
279.053688800;-23.985429100;  249;15.286; 0.006;13.593; 0.007;11.687; 0.013;1674.091; 893.782;279.0536888;-23.9854291
279.125646000;-23.883608900;  250;14.669; 0.006;13.632; 0.006;12.318; 0.008; 676.742;2430.894;279.1256460;-23.8836089
279.094892300;-23.899271400;  251;14.838; 0.009;13.654; 0.009;12.213; 0.010;1102.394;2195.215;279.0948923;-23.8992714
279.115098000;-23.860308800;  252;14.806; 0.006;13.642; 0.008;12.234; 0.009; 821.861;2783.642;279.1150980;-23.8603088
279.155840700;-23.865599000;  253;14.830; 0.008;13.652; 0.008;12.205; 0.009; 258.633;2702.003;279.1558407;-23.8655990
279.116088500;-23.962925800;  254;14.820; 0.006;13.655; 0.007;12.235; 0.009; 811.336;1231.863;279.1160885;-23.9629258
279.066704900;-23.955899400;  255;14.844; 0.006;13.655; 0.006;12.239; 0.009;1493.517;1339.890;279.0667049;-23.9558994
279.099194900;-23.900957500;  256;14.863; 0.008;13.661; 0.008;12.188; 0.012;1042.962;2169.560;279.0991949;-23.9009575
279.046010800;-23.780895800;  257;14.818; 0.006;13.659; 0.006;12.229; 0.014;1775.384;3986.927;279.0460108;-23.7808958
279.125073300;-23.866116100;  258;14.639; 0.006;13.668; 0.006;12.423; 0.008; 684.103;2695.438;279.1250733;-23.8661161
279.097787100;-23.871134700;  259;14.842; 0.007;13.663; 0.006;12.209; 0.009;1061.560;2620.584;279.0977871;-23.8711347
279.080748000;-23.932076000;  260;15.575; 0.008;13.614; 0.008;11.205; 0.012;1298.819;1699.658;279.0807480;-23.9320760
279.145616000;-23.868892700;  261;14.919; 0.006;13.667; 0.007;12.208; 0.009; 400.133;2652.624;279.1456160;-23.8688927
279.075969100;-23.934226300;  262;14.304; 0.008;13.704; 0.008;12.896; 0.015;1364.925;1667.308;279.0759691;-23.9342263
279.133234600;-23.895394000;  263;14.824; 0.007;13.673; 0.008;12.271; 0.009; 572.207;2252.383;279.1332346;-23.8953940
279.144398100;-23.868106300;  264;15.464; 0.009;13.605; 0.008;11.363; 0.011; 416.947;2664.566;279.1443981;-23.8681063
279.107253300;-23.925139800;  265;14.929; 0.006;13.686; 0.006;12.167; 0.012; 932.285;1803.584;279.1072533;-23.9251398
279.114981800;-23.910058600;  266;14.875; 0.012;13.696; 0.009;12.316; 0.027; 825.001;2031.344;279.1149818;-23.9100586
279.103605700;-23.886027100;  267;14.889; 0.008;13.692; 0.008;12.221; 0.009; 981.544;2395.171;279.1036057;-23.8860271
279.078749900;-23.907623400;  268;14.819; 0.007;13.700; 0.006;12.294; 0.010;1325.777;2069.492;279.0787499;-23.9076234
279.096282100;-23.905388200;  269;14.969; 0.008;13.705; 0.008;12.245; 0.011;1083.356;2102.667;279.0962821;-23.9053882
279.144167100;-24.012038400;  270;14.376; 0.006;13.739; 0.006;12.905; 0.008; 425.026; 488.084;279.1441671;-24.0120384
279.101473500;-23.913874400;  271;14.919; 0.011;13.717; 0.007;12.262; 0.012;1011.841;1974.151;279.1014735;-23.9138744
279.075560400;-23.856633500;  272;14.888; 0.006;13.713; 0.008;12.278; 0.008;1368.513;2840.658;279.0755604;-23.8566335
279.079531200;-23.894549200;  273;14.898; 0.010;13.715; 0.009;12.324; 0.011;1314.624;2267.169;279.0795312;-23.8945492
279.090137400;-23.886993100;  274;15.020; 0.006;13.710; 0.006;12.198; 0.009;1167.782;2381.054;279.0901374;-23.8869931
279.141452100;-23.902442100;  275;14.917; 0.008;13.716; 0.008;12.272; 0.014; 458.839;2145.470;279.1414521;-23.9024421
279.106750100;-23.865203300;  276;14.913; 0.006;13.723; 0.006;12.295; 0.009; 937.448;2709.945;279.1067501;-23.8652033
279.073763400;-23.862856900;  277;15.386; 0.006;13.702; 0.006;11.834; 0.012;1393.528;2746.610;279.0737634;-23.8628569
279.148798000;-23.849779000;  278;14.902; 0.006;13.734; 0.006;12.298; 0.008; 355.475;2941.525;279.1487980;-23.8497790
279.098403100;-23.871132400;  279;14.938; 0.008;13.734; 0.006;12.277; 0.008;1053.042;2620.596;279.0984031;-23.8711324
279.086283300;-23.888095300;  280;15.024; 0.008;13.748; 0.008;12.279; 0.009;1221.098;2364.525;279.0862833;-23.8880953
279.067702300;-23.902525300;  281;14.927; 0.007;13.753; 0.007;12.338; 0.009;1478.363;2146.961;279.0677023;-23.9025253
279.138468800;-23.928909700;  282;14.933; 0.006;13.757; 0.006;12.301; 0.009; 500.962;1745.357;279.1384688;-23.9289097
279.171932800;-23.820657000;  283;14.627; 0.008;13.780; 0.007;12.748; 0.012;  34.452;3380.914;279.1719328;-23.8206570
279.064109700;-23.990276400;  284;15.421; 0.006;13.740; 0.006;11.869; 0.011;1530.249; 820.141;279.0641097;-23.9902764
279.079059200;-23.927753600;  285;14.914; 0.006;13.765; 0.008;12.341; 0.011;1322.043;1765.079;279.0790592;-23.9277536
279.067212500;-23.787515900;  286;14.333; 0.011;13.807; 0.007;13.087; 0.008;1482.183;3886.127;279.0672125;-23.7875159
279.153976800;-23.888892600;  287;14.904; 0.006;13.772; 0.006;12.354; 0.008; 285.222;2349.842;279.1539768;-23.8888926
279.081307900;-23.929476600;  288;15.005; 0.007;13.773; 0.006;12.329; 0.008;1291.010;1738.946;279.0813079;-23.9294766
279.150099500;-23.885427000;  289;14.943; 0.006;13.776; 0.006;12.361; 0.012; 338.708;2402.411;279.1500995;-23.8854270
279.093094500;-23.865393900;  290;14.944; 0.006;13.775; 0.006;12.338; 0.008;1126.283;2707.565;279.0930945;-23.8653939
279.090737000;-23.864020800;  291;14.751; 0.009;13.710; 0.009;12.530; 0.011;1158.844;2728.415;279.0907370;-23.8640208
279.101241300;-23.897076800;  292;14.937; 0.007;13.782; 0.007;12.364; 0.010;1014.558;2228.168;279.1012413;-23.8970768
279.091868900;-23.898731300;  293;14.799; 0.010;13.791; 0.010;12.546; 0.019;1144.175;2203.491;279.0918689;-23.8987313
279.071980800;-23.984769800;  294;15.513; 0.006;13.761; 0.006;11.839; 0.012;1421.368; 903.145;279.0719808;-23.9847698
279.041760100;-23.965055200;  295;15.591; 0.006;13.757; 0.006;11.600; 0.013;1838.421;1202.247;279.0417601;-23.9650552
279.118907500;-23.889283300;  296;14.966; 0.006;13.795; 0.006;12.383; 0.013; 770.086;2345.350;279.1189075;-23.8892833
279.077396900;-23.906848000;  297;14.949; 0.008;13.808; 0.008;12.391; 0.013;1344.459;2081.264;279.0773969;-23.9068480
279.091364000;-23.904212800;  298;15.062; 0.009;13.809; 0.008;12.358; 0.012;1151.310;2120.619;279.0913640;-23.9042128
279.112541500;-24.019917700;  299;15.040; 0.006;13.818; 0.006;12.415; 0.009; 862.087; 370.189;279.1125415;-24.0199177
279.066102400;-23.883279900;  300;14.983; 0.006;13.817; 0.006;12.378; 0.008;1499.988;2438.039;279.0661024;-23.8832799
279.088107500;-23.880354900;  301;15.043; 0.012;13.805; 0.010;12.403; 0.029;1195.661;2481.508;279.0881075;-23.8803549
279.096547600;-23.893930900;  302;14.996; 0.006;13.825; 0.006;12.390; 0.012;1079.356;2275.912;279.0965476;-23.8939309
279.125237000;-23.905264700;  303;14.955; 0.006;13.828; 0.006;12.437; 0.008; 683.088;2103.438;279.1252370;-23.9052647
279.162273800;-23.998516700;  304;14.958; 0.006;13.826; 0.007;12.401; 0.014; 174.446; 691.792;279.1622738;-23.9985167
279.118653300;-24.017414300;  305;14.573; 0.007;13.857; 0.007;12.950; 0.008; 777.597; 407.810;279.1186533;-24.0174143
279.140546700;-23.906567600;  306;14.966; 0.006;13.830; 0.008;12.422; 0.009; 471.494;2083.123;279.1405467;-23.9065676
279.126147100;-23.888984200;  307;14.371; 0.008;13.869; 0.008;13.134; 0.008; 669.985;2349.591;279.1261471;-23.8889842
279.115435400;-23.863808100;  308;14.999; 0.007;13.832; 0.008;12.438; 0.008; 817.304;2730.713;279.1154354;-23.8638081
279.108155600;-23.866845900;  309;14.986; 0.006;13.835; 0.006;12.434; 0.008; 918.062;2685.053;279.1081556;-23.8668459
279.118375200;-23.829432700;  310;15.029; 0.006;13.835; 0.006;12.413; 0.008; 775.580;3250.418;279.1183752;-23.8294327
279.116070400;-23.874949800;  311;15.003; 0.007;13.837; 0.007;12.441; 0.012; 808.867;2562.208;279.1160704;-23.8749498
279.118082600;-23.889055100;  312;14.991; 0.007;13.843; 0.008;12.438; 0.013; 781.484;2348.834;279.1180826;-23.8890551
279.095176900;-23.975098800;  313;14.972; 0.008;13.845; 0.006;12.469; 0.013;1100.633;1048.568;279.0951769;-23.9750988
279.061609600;-23.872234000;  314;14.991; 0.006;13.845; 0.006;12.416; 0.008;1561.829;2605.222;279.0616096;-23.8722340
279.095868600;-23.824944700;  315;15.028; 0.008;13.848; 0.008;12.424; 0.009;1086.761;3319.129;279.0958686;-23.8249447
279.061186800;-23.871582700;  316;14.994; 0.006;13.851; 0.006;12.412; 0.008;1567.659;2615.084;279.0611868;-23.8715827
279.091457000;-23.801087400;  317;15.043; 0.006;13.852; 0.008;12.419; 0.008;1147.110;3680.056;279.0914570;-23.8010874
279.108269600;-23.871653400;  318;15.016; 0.007;13.853; 0.008;12.429; 0.013; 916.630;2612.351;279.1082696;-23.8716534
279.053824500;-23.899665700;  319;15.002; 0.008;13.854; 0.008;12.432; 0.009;1670.141;2190.661;279.0538245;-23.8996657
279.049442900;-23.789485500;  320;14.572; 0.006;13.887; 0.006;13.012; 0.007;1728.098;3856.926;279.0494429;-23.7894855
279.085060100;-24.011051500;  321;14.614; 0.006;13.885; 0.006;12.965; 0.009;1241.400; 505.269;279.0850601;-24.0110515
279.136136600;-23.895987000;  322;15.007; 0.007;13.860; 0.006;12.446; 0.014; 532.107;2243.298;279.1361366;-23.8959870
279.087848300;-23.789897200;  323;15.035; 0.006;13.862; 0.008;12.455; 0.009;1196.724;3849.403;279.0878483;-23.7898972
279.156405900;-23.864179000;  324;15.035; 0.008;13.864; 0.008;12.434; 0.008; 250.767;2723.452;279.1564059;-23.8641790
279.121668600;-23.934139600;  325;15.075; 0.006;13.865; 0.006;12.417; 0.009; 733.326;1666.941;279.1216686;-23.9341396
279.124310000;-23.870816400;  326;15.002; 0.006;13.877; 0.006;12.488; 0.008; 694.807;2624.392;279.1243100;-23.8708164
279.086876000;-23.935900000;  327;15.027; 0.007;13.880; 0.008;12.492; 0.008;1214.231;1641.616;279.0868760;-23.9359000
279.146431300;-23.914302200;  328;15.034; 0.008;13.882; 0.006;12.458; 0.008; 390.411;1965.921;279.1464313;-23.9143022
279.122612500;-23.942053700;  329;14.439; 0.008;13.919; 0.008;13.180; 0.007; 720.531;1547.230;279.1226125;-23.9420537
279.084777800;-23.962551600;  330;15.034; 0.006;13.882; 0.008;12.462; 0.009;1243.963;1238.676;279.0847778;-23.9625516
279.099119400;-23.904995700;  331;14.953; 0.009;13.891; 0.009;12.588; 0.009;1044.123;2108.498;279.0991194;-23.9049957
279.132994500;-23.933586700;  332;15.051; 0.007;13.884; 0.007;12.463; 0.013; 576.777;1674.855;279.1329945;-23.9335867
279.085919000;-24.019635200;  333;15.009; 0.006;13.888; 0.008;12.502; 0.008;1229.774; 375.439;279.0859190;-24.0196352
279.131947400;-23.898776700;  334;15.851; 0.006;13.825; 0.006;11.196; 0.013; 590.113;2201.281;279.1319474;-23.8987767
279.095543500;-23.888099000;  335;14.214; 0.008;13.944; 0.006;13.480; 0.009;1093.070;2364.137;279.0955435;-23.8880990
279.068020000;-23.895994000;  336;15.049; 0.008;13.891; 0.007;12.468; 0.013;1473.803;2245.715;279.0680200;-23.8959940
279.145413700;-23.885040700;  337;14.548; 0.008;13.921; 0.007;12.983; 0.014; 403.481;2408.447;279.1454137;-23.8850407
279.156107100;-23.904640700;  338;15.044; 0.006;13.893; 0.006;12.446; 0.008; 256.324;2111.614;279.1561071;-23.9046407
279.150218200;-23.961710000;  339;15.014; 0.006;13.897; 0.006;12.507; 0.011; 339.706;1248.880;279.1502182;-23.9617100
279.168034900;-23.911064700;  340;15.036; 0.006;13.898; 0.006;12.479; 0.011;  91.671;2013.961;279.1680349;-23.9110647
279.079754300;-23.920638300;  341;15.078; 0.006;13.897; 0.008;12.442; 0.008;1312.244;1872.650;279.0797543;-23.9206383
